molecule_chembl_id,canonical_smiles,pActivity,n_measurements,targets,assay_types,bioactivity_class
CHEMBL5273500,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)c1cccnc1,6.1258081953209285,1,CHEMBL4523582,IC50,Active
CHEMBL5561698,N#Cc1ccccc1-c1cc(-c2cc(Cl)cc(OCc3ccccc3)c2)c(=O)n(-c2cccnc2)c1,6.552841968657781,1,CHEMBL4523582,IC50,Active
CHEMBL5564389,CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.6020599913279625,1,CHEMBL4523582,IC50,Active
CHEMBL5646823,CCS(=O)(=O)c1nnc(-c2ccc(Cl)cc2)o1,6.619788758288394,1,CHEMBL4523582,IC50,Active
CHEMBL5566907,COCCCc1cc(Cl)cc(-c2cc(-c3ccccc3C#N)cn(-c3cccnc3)c2=O)c1,6.769551078621726,1,CHEMBL4523582,IC50,Active
CHEMBL5641914,N#Cc1ccc(-c2nnc([S+]([O-])Cc3cccnc3)o2)cc1,6.853871964321762,1,CHEMBL4523582,IC50,Active
CHEMBL5532537,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)NC(C=O)CC(F)F,6,1,CHEMBL4523582,IC50,Active
CHEMBL5204705,O=C(Cn1sc2cc(F)ccc2c1=O)NCCc1ccccc1,6.410832609453952,1,CHEMBL4523582,IC50,Active
CHEMBL5612298,CSc1nc2ccccc2n1C(=O)c1ccc(C)cc1,6.409464986661085,2,CHEMBL4523582,IC50,Active
CHEMBL5574830,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)C3CCCC3)C[C@@H]21,6.6777807052660805,1,CHEMBL4523582,IC50,Active
CHEMBL5434910,COc1cc(OC)c(NC(=O)[C@@H]2CN(C(=O)c3cnccc3OC)CCN2c2ccc(Cl)c(Cl)c2)cc1F,6.3979400086720375,1,CHEMBL4523582,IC50,Active
CHEMBL5218716,CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(C3)C1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.7447274948966935,1,CHEMBL4523582,IC50,Active
CHEMBL5199753,CC(C)C[C@H](NC(=O)OCC1CN(C(=O)C2CC3CCC2C3)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.2839966563652006,1,CHEMBL4523582,IC50,Active
CHEMBL5591613,CCOC(=O)[C@@H]1CC[C@H](NCc2ccc(-c3cccc([C@@H](C)NC(=O)c4cc(NC5CNC5)ccc4C)c3)s2)C1,6.309803919971486,1,CHEMBL4523582,IC50,Active
CHEMBL5406114,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CCCC1,6.906578314837765,1,CHEMBL4523582,IC50,Active
CHEMBL5200532,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1)C2(C)C)C(C)(C)C,6.920818753952375,1,CHEMBL4523582,IC50,Active
CHEMBL5198897,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1cc(Cl)cc(Cl)c1,6.721246399047171,1,CHEMBL4523582,IC50,Active
CHEMBL5173559,C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)C(Cl)Cl)c1ccc(-c2ccccc2)cc1)c1ccccc1,6.270228370859794,6,CHEMBL4523582,IC50,Active
CHEMBL5078831,O=c1c2ccccc2[se]n1-c1ccc(C(F)(F)F)cc1,6.049878720793501,2,CHEMBL4523582,IC50,Active
CHEMBL3912164,COc1ccccc1NC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1OC,6.5825354517697114,2,CHEMBL4523582,IC50,Active
CHEMBL6040966,CC(C)C[C@H](NC(=O)c1cc2cc(Cl)ccc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.931814138253839,1,CHEMBL4523582,Ki,Active
CHEMBL5639784,[O-][S+](Cc1ccccn1)c1nnc(-c2ccc(Cl)cc2)o1,6.886056647693163,1,CHEMBL4523582,IC50,Active
CHEMBL5574064,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccoc2)c1,6.200659450546418,1,CHEMBL4523582,IC50,Active
CHEMBL5631689,O=C(CC1CCCCC1)N1CCC(CCCNC(=O)n2cc(F)c(=O)[nH]c2=O)CC1,6.372363747448347,2,CHEMBL4523582,IC50,Active
CHEMBL5557204,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1,6.045757490560675,3,CHEMBL4523582,IC50,Active
CHEMBL5549835,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)N(C#N)Cc1ccccc1Br,6.72584215073632,1,CHEMBL4523582,IC50,Active
CHEMBL5639557,[O-][S+](Cc1cccnc1)c1nnc(-c2ccc(F)cc2)o1,6.769551078621726,1,CHEMBL4523582,IC50,Active
CHEMBL5568422,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccc(Cl)c(Cl)c2)CC1CN1CCOCC1,6.823908740944319,2,CHEMBL4523582,IC50,Active
CHEMBL5289335,CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O,6.187086643357144,1,CHEMBL4523582,IC50,Active
CHEMBL5542929,COc1ccc(OC)c(CN(C#N)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)c1,6.083019952679618,1,CHEMBL4523582,IC50,Active
CHEMBL5532059,Cc1cc(C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]2CCCNC2=O)no1,6.780677491580663,1,CHEMBL4523582,IC50,Active
CHEMBL5417410,CC1(C)[C@H](C(=O)OCc2ccccc2)C2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,6.154901959985743,1,CHEMBL4523582,IC50,Active
CHEMBL5639833,O=S(=O)(c1ccccc1)c1nnc(-c2ccc(Cl)cc2)o1,6.318758762624412,1,CHEMBL4523582,IC50,Active
CHEMBL5199130,COc1cccc2sn(CC(=O)Nc3ccccc3)c(=O)c12,6.4769041617474326,1,CHEMBL4523582,IC50,Active
CHEMBL5639629,C[S+]([O-])c1nnc(-c2ccc(Cl)cc2)o1,6.214670164989233,1,CHEMBL4523582,IC50,Active
CHEMBL5171649,CC(C)C[C@H](NC(=O)OCC1CN(C(=O)Cc2ccccc2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.080921907623926,1,CHEMBL4523582,IC50,Active
CHEMBL5612715,CSc1nc2ccc(Cl)cc2n1C(=O)c1ccc(C)cc1,6.31030780460169,2,CHEMBL4523582,IC50,Active
CHEMBL416639,CCCCCn1sc2ccccc2c1=O,6.3872161432802645,2,CHEMBL4523582,IC50,Active
CHEMBL5182182,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)Cc3ccccc3)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.455931955649724,1,CHEMBL4523582,IC50,Active
CHEMBL5200707,Cc1ccc(O)cc1CN(C)[C@H](C)c1cccc2ccccc12,6.060480747381382,2,CHEMBL4523582,IC50,Active
CHEMBL5188743,CC1=NC2C(=O)C(Nc3ccc(C)cc3)=CC(=O)C2S1,6.4089353929735005,1,CHEMBL4523582,IC50,Active
CHEMBL5218884,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C12CC3CC(CC(O)(C3)C1)C2,6.130768280269024,1,CHEMBL4523582,IC50,Active
CHEMBL5198660,CC(=O)NCn1sc2cc(F)ccc2c1=O,6.5968794788241825,1,CHEMBL4523582,IC50,Active
CHEMBL5594740,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](OC(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)C(C)C)C3)s2)c1,6.301029995663981,1,CHEMBL4523582,IC50,Active
CHEMBL5401883,C#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,6.667679012221937,4,CHEMBL4523582,IC50,Active
CHEMBL5561259,CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1Cc1cccc(C(F)(F)F)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.130768280269024,1,CHEMBL4523582,IC50,Active
CHEMBL5433524,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1,6.6777807052660805,1,CHEMBL4523582,IC50,Active
CHEMBL5200414,COc1cc(NC(=O)Cn2sc3cc(F)ccc3c2=O)cc(OC)c1,6.920818753952375,1,CHEMBL4523582,IC50,Active
CHEMBL1876821,CN(CC(=O)NC1CCCC1)S(=O)(=O)c1cccc(Cl)c1,6.026872146400302,1,CHEMBL5118,IC50,Active
CHEMBL162755,C/N=c1\nc(-c2ccc(Cl)cc2)n(-c2ccccc2)s1,6.866461091629782,1,CHEMBL4523582,IC50,Active
CHEMBL5083635,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CCCC3)s2)c1,6.251811972993799,1,CHEMBL4523582,IC50,Active
CHEMBL5646514,COc1ccc(C(=C[C@@H]2COC[C@H]2S(=O)(=O)c2nnc(-c3ccc(Cl)cc3)o2)c2ccc(OC)cc2)cc1,6.008773924307505,1,CHEMBL4523582,IC50,Active
CHEMBL5596693,O=C(Oc1cncc(Br)c1)c1ccc(OCc2ccccc2)cc1F,6.634512015109101,1,CHEMBL4523582,IC50,Active
CHEMBL5612964,CSc1nc2cc(C#N)ccc2n1C(=O)c1ccc(C)c(F)c1,6.050305225247582,2,CHEMBL4523582,IC50,Active
CHEMBL5182229,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CCc1ccccc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,6.701146923590294,1,CHEMBL4523582,IC50,Active
CHEMBL5612589,CSc1nc2ccc(F)cc2n1C(=O)c1ccc(C)cc1,6.699480900891103,2,CHEMBL4523582,IC50,Active
CHEMBL5943315,CC(C)C[C@@H](C(=O)N1C[C@]2(CC1C#N)C(=O)Nc1ccccc12)N(C)C(=O)OCc1sc2cc(F)ccc2c1Cl,6.259637310505756,1,CHEMBL4523582,IC50,Active
CHEMBL5184551,COc1cccc2[nH]c(C(=O)N3C[C@@H]4CCC[C@@H]4[C@H]3C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12,6.629818655252878,2,CHEMBL4523582,IC50,Active
CHEMBL5947746,CC(C)(C)C[C@H](NC(=O)c1cc2ccc(C(F)(F)F)cc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.6439741428068775,1,CHEMBL4523582,Ki,Active
CHEMBL212454,O=C(Oc1ccc(S(=O)(=O)c2ccc(OC(=O)C(Cl)=C(Cl)Cl)cc2)cc1)C(Cl)=C(Cl)Cl,6.045757490560675,1,CHEMBL3927,IC50,Active
CHEMBL5405273,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,6.414539270491499,1,CHEMBL4523582,IC50,Active
CHEMBL5416294,O=c1[nH]c(-c2ccccc2Br)nc2cc(O)c(O)c(O)c12,6.2564902352715706,1,CHEMBL4523582,IC50,Active
CHEMBL5532197,O=c1[nH]cc(-c2cc(-c3cc(Cl)cc(COc4ccccc4)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,6.892790030352131,1,CHEMBL4523582,IC50,Active
CHEMBL5207860,O=C(/C=C/c1ccccc1)N[C@H](CC1CCCCC1)C(=O)N[C@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,6.7447274948966935,4,CHEMBL4523582,IC50,Active
CHEMBL351694,C/N=c1\nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1,6.782516055786093,1,CHEMBL4523582,IC50,Active
CHEMBL5182901,Cc1ccc(NC(=O)C2CCNCC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.096910013008056,1,CHEMBL4523582,IC50,Active
CHEMBL5438913,O=C(Nc1ccc(-n2[se]c3ccccc3c2=O)cc1)C1CC1,6.309803919971486,1,CHEMBL4523582,IC50,Active
CHEMBL5207904,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@@H]3CC[C@@H](O)C3)s2)c1,6.366531544420414,1,CHEMBL4523582,IC50,Active
CHEMBL5425265,COc1ccncc1C(=O)N1CCN(c2ccc(Cl)c(Cl)c2)[C@H](C(=O)NCc2cccs2)C1,6.6777807052660805,1,CHEMBL4523582,IC50,Active
CHEMBL5172144,CCC[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,6.265200170411153,1,CHEMBL4523582,IC50,Active
CHEMBL5438553,CC(C)C[C@H](NC(=O)OCC(C)(O)c1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.5376020021010435,1,CHEMBL4523582,IC50,Active
CHEMBL1336959,Cc1ccc(-n2sc3ccccc3c2=O)cc1,6.481486060122113,1,CHEMBL4523582,IC50,Active
CHEMBL5593300,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCCN1C(=O)c1cc2ccccc2[nH]1,6.301029995663981,1,CHEMBL4523582,IC50,Active
CHEMBL5573357,C[C@H](c1cccc2ccccc12)N(C)Cc1c[nH]c2cc(F)ccc12,6.221848749616356,1,CHEMBL4523582,IC50,Active
CHEMBL5564645,CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1CCC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.301029995663981,1,CHEMBL4523582,IC50,Active
CHEMBL3655715,O=C(O)c1ccc(-n2[se]c3ccccc3c2=O)cc1,6.886056647693163,1,CHEMBL4523582,IC50,Active
CHEMBL5562450,O=C(NCCCC(F)(F)F)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,6.698970004336019,1,CHEMBL4523582,IC50,Active
CHEMBL5563673,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)CNc1ccc(F)c(F)c1)N(C#N)Cc1ccc(Cl)cc1,6.464705879957229,1,CHEMBL4523582,IC50,Active
CHEMBL5593811,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](OC(=O)[C@@H](N)C(C)C)C3)s2)c1,6.251811972993799,1,CHEMBL4523582,IC50,Active
CHEMBL5630515,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,6.958607314841775,1,CHEMBL4523582,IC50,Active
CHEMBL5594581,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CC3)s2)c1,6.102372908709558,1,CHEMBL4523582,IC50,Active
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,6.026872146400302,23,CHEMBL4523582,IC50,Active
CHEMBL5172431,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccno1)c1ccc(C2CCCCC2)cc1)c1ccccc1,6.0915149811213505,1,CHEMBL4523582,IC50,Active
CHEMBL5201060,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C(=O)O)s2)c1,6.013228265733755,1,CHEMBL4523582,IC50,Active
CHEMBL468553,O=C(Oc1cncc(Cl)c1)c1cccs1,6.69595102683736,8,CHEMBL3927;CHEMBL4523582,IC50;Ki,Active
CHEMBL5219370,CC(C)C[C@H](NC(=O)OCC1CC2CCC1C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.853871964321762,1,CHEMBL4523582,IC50,Active
CHEMBL5191009,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,6.154901959985743,1,CHEMBL4523582,IC50,Active
CHEMBL5596092,COc1cc(F)ccc1C(=O)Oc1cncc(Cl)c1,6.603800652904264,1,CHEMBL4523582,IC50,Active
CHEMBL5288267,CCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(O)S(=O)(=O)O)CC1,6.638272163982407,1,CHEMBL4523582,IC50,Active
CHEMBL2435607,CC(C)C[C@H](NC(=O)C1Cc2ccccc2N1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,6.920818753952375,1,CHEMBL3927,Ki,Active
CHEMBL5558170,C[C@@H](NC(=O)[C@H](c1cccnc1)N(C(=O)C(Cl)Cl)c1ccc(-c2ccccc2)cc1)c1ccccc1,6.366531544420414,1,CHEMBL4523582,IC50,Active
CHEMBL5575776,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccsc2)c1,6.275724130399211,1,CHEMBL4523582,IC50,Active
CHEMBL5172924,CC(=O)N(C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(F)cccc2[nH]1,6.478861916295964,1,CHEMBL4523582,IC50,Active
CHEMBL5613705,COc1cc(C(=O)n2c(SC)nc3ccccc32)ccc1C,6.180229165473678,2,CHEMBL4523582,IC50,Active
CHEMBL5274857,CN(C)c1ccc(CCC(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)cc1,6.422278475490979,1,CHEMBL4523582,IC50,Active
CHEMBL5563562,O=C(NCCC(F)(F)F)[C@@H]1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,6.823908740944319,1,CHEMBL4523582,IC50,Active
CHEMBL3920474,O=c1c2ccccc2[se]n1Cc1ccccc1,6.438898616350944,1,CHEMBL4523582,IC50,Active
CHEMBL5592435,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CCOCC3)s2)c1,6.086186147616283,1,CHEMBL4523582,IC50,Active
CHEMBL5434729,S=C(NCc1cccnc1)SCc1ccccc1,6.334136151979894,4,CHEMBL4523582,IC50,Active
CHEMBL561061,Cc1ccc(CN)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.103804155250874,2,CHEMBL5118;CHEMBL4523582,IC50,Active
CHEMBL5632811,CC(C)Cn1c(C(=O)NCCCNC(=O)n2ccc(=O)[nH]c2=O)cc2cc(F)ccc21,6.2441251443275085,1,CHEMBL4523582,IC50,Active
CHEMBL5180554,CSCC[C@H](C=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(C)=O,6.013228265733755,3,CHEMBL4523582,IC50,Active
CHEMBL5598082,O=C(Oc1cncc(Cl)c1)c1cccc(-c2ccccc2)c1,6.931814138253839,1,CHEMBL4523582,IC50,Active
CHEMBL2402683,CC(C)C[C@H](NC(=O)COc1cccc(N(C)C)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,6.075720713938118,1,CHEMBL3927,Ki,Active
CHEMBL5185454,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CC[C@@H](O)C3)s2)c1,6.1938200260161125,1,CHEMBL4523582,IC50,Active
CHEMBL5207227,CCNC(=O)Cn1sc2cc(F)ccc2c1=O,6.42021640338319,1,CHEMBL4523582,IC50,Active
CHEMBL5564452,CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1CCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.136677139879544,1,CHEMBL4523582,IC50,Active
CHEMBL5591153,Cc1ccc(OC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](O)C3)s2)c1,6.366531544420414,1,CHEMBL4523582,IC50,Active
CHEMBL5517908,COc1ccccc1C1CC2(C1)NC(=O)N(c1cncc3ccccc13)C2=O,6.321481620959886,1,CHEMBL4523582,IC50,Active
CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,6.153044674980176,1,CHEMBL4523582,Ki,Active
CHEMBL5184431,COc1cccc2[nH]c(C(=O)N3C[C@@H]4CCC[C@@H]4[C@H]3C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,6.629818655252878,2,CHEMBL4523582,IC50,Active
CHEMBL5173688,COC(=O)c1ccc(-c2cccc([C@@H](C)NC(=O)c3cc(NC4CNC4)ccc3C)c2)s1,6.0915149811213505,1,CHEMBL4523582,IC50,Active
CHEMBL5177146,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1ccccc1C(F)(F)F,6.4752145506787775,1,CHEMBL4523582,IC50,Active
CHEMBL6065580,CC(C)C(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccccc2)c2ccc(Cl)c(F)c2)cc1,6.096910013008056,1,CHEMBL5118,IC50,Active
CHEMBL5183334,CC(C)(C)OC(=O)Cn1sc2cc(F)ccc2c1=O,6.657182685364267,1,CHEMBL4523582,IC50,Active
CHEMBL5596825,CCOc1ccc(C(=O)Oc2cncc(Br)c2)c(F)c1,6.97061622231479,1,CHEMBL4523582,IC50,Active
CHEMBL3605601,CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,6.017728766960431,1,CHEMBL4523582,IC50,Active
CHEMBL5071508,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2cccs2)c1,6.229147988357855,1,CHEMBL4523582,IC50,Active
CHEMBL5564526,O=C(NCCC(F)(F)F)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,6.698970004336019,1,CHEMBL4523582,IC50,Active
CHEMBL5549975,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2cc(F)ccc12,6.979638717352292,1,CHEMBL4523582,IC50,Active
CHEMBL2402691,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)Cn1[nH]c(=O)c2c([N+](=O)[O-])cccc2c1=O)[C@H](C)OCc1ccccc1)C(C)C,6.221848749616356,1,CHEMBL3927,IC50,Active
CHEMBL5398922,O=c1c2ccccc2[se]n1C1CCN(S(=O)(=O)c2cccnc2)CC1,6.5718652059712115,1,CHEMBL4523582,IC50,Active
CHEMBL5189150,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1cccc(C#N)c1,6.017728766960431,1,CHEMBL4523582,IC50,Active
CHEMBL5560220,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)N(C#N)Cc1ccccc1Cl,6.826813731587726,1,CHEMBL4523582,IC50,Active
CHEMBL5916230,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)c3cc4cc(F)cc(F)c4[nH]3)C[C@@H]21,6.259637310505756,1,CHEMBL4523582,IC50,Active
CHEMBL5809062,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)c1cc2c(F)cc(F)cc2[nH]1,6.259637310505756,1,CHEMBL4523582,IC50,Active
CHEMBL5568193,O=C(NCCN1CCOCC1)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,6.075720713938118,1,CHEMBL4523582,IC50,Active
CHEMBL5424235,CC(C)C[C@H](NC(=O)OCCSc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.494850021680094,1,CHEMBL4523582,IC50,Active
CHEMBL5277713,O=c1c2ccccc2sn1CCCCc1ccccc1,6.3872161432802645,1,CHEMBL4523582,IC50,Active
CHEMBL5405589,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.309803919971486,1,CHEMBL4523582,IC50,Active
CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,6.173925197299173,23,CHEMBL4523582,IC50;Ki,Active
CHEMBL5437475,COc1ccc(NC(=O)[C@@H]2CN(C(=O)c3cnccc3OC)CCN2c2ccc(Cl)c(Cl)c2)cc1,6.657577319177793,1,CHEMBL4523582,IC50,Active
CHEMBL5402510,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)Oc1ccc(Cl)cc1,6.769551078621726,1,CHEMBL4523582,IC50,Active
CHEMBL5287918,O=C(CCl)N1N=C(c2ccccc2)C[C@@H]1c1cccc2nccnc12,6.275724130399211,1,CHEMBL4523582,IC50,Active
CHEMBL5180205,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1cccc([N+](=O)[O-])c1,6.287350298372789,1,CHEMBL4523582,IC50,Active
CHEMBL5198161,O=c1c2ccc(F)cc2sn1CCCc1ccccc1,6.267686672528757,1,CHEMBL4523582,IC50,Active
CHEMBL5542974,CC(C)COc1cc(Cl)cc(-c2cc(-c3c[nH]c(=O)[nH]c3=O)cn(-c3cccnc3)c2=O)c1,6.721246399047171,1,CHEMBL4523582,IC50,Active
CHEMBL5283004,C[C@H](NC[C@@H](c1cccnc1)N(C(=O)C(Cl)Cl)c1ccc(-c2ccccc2)cc1)c1ccccc1,6.366531544420414,1,CHEMBL4523582,IC50,Active
CHEMBL5592625,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2cccs2)c1,6.301029995663981,1,CHEMBL4523582,IC50,Active
CHEMBL5401213,CCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C(C)=O)C[C@@H]1CCNC1=O,6.585026652029182,1,CHEMBL4523582,Ki,Active
CHEMBL5205511,Cc1cc(O)ccc1CN(C)[C@H](C)c1cccc2ccccc12,6.045757490560675,1,CHEMBL4523582,IC50,Active
CHEMBL290904,Cc1ccc(NC2=CC(=O)c3sc(C)nc3C2=O)cc1,6.4089353929735005,1,CHEMBL4523582,IC50,Active
CHEMBL5556021,O=c1c2cnccc2sn1-c1ccccc1,6.318758762624412,1,CHEMBL4523582,IC50,Active
CHEMBL5395762,Nc1ccc2c(=O)n(-c3ccccc3)[se]c2c1,6.492144128304169,1,CHEMBL4523582,IC50,Active
CHEMBL5589927,Cc1ccc(OC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCCC3)s2)c1,6.017728766960431,1,CHEMBL4523582,IC50,Active
